reviewContent,label,rating
"bonus tidak sesuai , di paket fre item tertulis Android OTG +sarung tangan anti panas+tongsis lipat tombol+waterproof smartphone, begitu paket dibuka isinya USB Light+kabel data+mini USB fan",negative,1
"Alhamdulillah, kesampaian juga beli Android TV Cooca. TV telah diterima dengan selamat, pakai bubble wrapped, mulus, baru, kumplit kartu garansi, manual book dan remote. Barusan juga sudah saya coba settting dan menonton tv, cukup bagus gambar & suaranya. mudah-mudahan TV ini bisa awet dan jika ada rejeki lagi, kepengen beli 1 lagi. Terima kasih LAZADA dan teroma kasih Cooca serta Ninja selaku kurir yang sudah mengantar dengan cepat paket tv pesanan saya.",positive,5
laptop nya sudah sampai. begitu dites cas tidak connect dengan laptop. saya sangat kecewa.. tidak bisakah casnya di ganti.? terima kasih,negative,2
sangat mengecewakn ya. padahal penyangga tv buat dinding itu saya beli loh. bukan gratisan. tapi yang nyampek tivinya doang. hahahahaha konyol banget. saran buat yang mau beli tv disini mending penyangga tv nya di beli secara terpisah di transaksi lain. cek review lainnya. kalo gratisan memang enggak dikirim tapi ini saya beli loh. bayar !wajah_tersenyum_lebar_dan_berkeringat! tetap enggak di kirim. ya terus terang sangat sangat kecewa karena ini baru pertama kalinya saya beli barang dan dengan keterangan di terima sedangkan barang nya enggak ada !jempol_ke_atas_warna_kulit_cerah!,negative,1
TV nya sudah sampai dan bagus... cuma lama banget mesti harus di telp dulu ke CS lazada...,positive,4
Jelek banyak virus nya  komputer saya harus di reset gara gara pakai flashdik ini,negative,1
"terima kasih tvnya deh sampai dengan selamat, cepat sekali sampainya,, untuk kualitas sama suara enggak kalah deh sama brand2 yang sudah terkenal, mudah-mudah an awet",positive,5
Packing rapi.. bareng cepat sampai.. Dan bagus...,positive,5
!wajah_tersenyum_dengan_mata_bahagia!mudah-mudahan bagus sandisknya,positive,5
sesuai dengan pesanan n cepat,positive,4
datang nya cepat juga ya.. deh sampai barang belum di tes semoga bagus hehe enggak siap bayar COD wkwk nuhun ah,positive,5
Tidak Bisa di pakai saat mengirim file langsung hilang dan juga error,positive,5
nih leptop kondisinya bagaimana,negative,1
cepat BANGET RUSAK YA BOS. cara klaim garansi nya bagaimana?,negative,1
Barang sudah sampai kemarin... Tapi kok tidak Ada mini keyboard sebagai bonus yang dijanjikan?,negative,3
"Packing bagus , cepat sampai. semoga awet",negative,3
ternyata OS bukan android Tv,negative,2
Pokok ok deh..,negative,3
yang ini saya belum menerimanya om,negative,1
"Uang sudah 10 hari belum di kembalikan, proses lama kayak keong",negative,2
"TV besar harga murah, tapi suara mono mudah-mudahan awet",negative,3
Produk yang baik tapi respon dari penjualnya tidak baik,negative,3
kecewa saya older yang 16gb tapi dtang nya 8gb bagaimana sih nih seller kalau jualan yang benar dong,negative,1
"barang sangat memuaskan sekali, terima kasih ya",positive,5
enggak bisa di pakai,negative,1
mntaap orisinal + murah,positive,5
"Tvnya bagus ukuran besar, sampai sampai saya bisa melihat masa depan, tetapi ternyata saya tidak bersamanya, dan akhirnya saya memutuskan untuk bunuh diri, tetapi saya hidup kembali karena di edotensei akibat saya belum bayar utang buat beli tv ini",negative,1
"Lumayan bagus,",negative,3
kakak kalo gransi nya dimana ya. Soal nya gambar nya kurang bagus.,negative,1
"Barang bagus, pengiriman juga cepat. enggak",positive,5
Barang bagus dan bisa bekerja dengan baik.. terima kasih Philips! Saya pesan pagi hari 12 des tapi barang baru sampai di tanggal 19...  Agak kecewa karena ongkir sampai magetan itu 286rb.. dan ternyata dikirim dengan Ark Bulky PAKET EKONOMI yang notabene harusnya lebih murah..  Sepertinya sistem perhitungan ongkir lazada banyak error.. di harbolnas kemarin saya menemukan angka ongkir yang sangat enggak wajar di beberapa produk! Mahal gila dari jakarta ke MGT bisa 200 lebih padahal di bawah 1 kg dan non elektronik...,negative,2
sesuai descripsi.. harga muraah.. mantaap daah!wajah_tersenyum_dengan_mata_bahagia!,positive,5
"Pengiriman masih dalam range waktu yang ditentukan, barang di tes bagus n memuaskan, sayang packing hanya memakai bulbe warp, sok far sok good lah, moga2 barang awet.",positive,5
"barang sesuai, pengiriman cepat,.. terima kasih lazada..",positive,4
barang sampai dengan selamat..  kurir nya mantab..,positive,5
"Barangnya sudah diterima, tapi ada mines.. garansi dari distributor mana ya ? -_-   Barangnya sudah oke, dan good quality.",negative,3
"real pict,barang berfungsi dengan baik!jempol_ke_atas!",positive,5
Di pesan VITRON LTV1710 tapi yang datang VITRON LTV1715. Terima kasih,negative,3
"saya sangat puas, barang juga oke ...  terima kasih lazada",negative,3
"Unitnya bagus berjalan normal, tapi saya pesan 3 unit,2 kabel usb enggak bisa dipakai,error enggak connect",negative,2
joz,positive,5
baru kali ini saya kecewa blnj di lazada tv baru sampai tapi layar nya pecah,negative,1
Barang sangat jelek,negative,1
Akhirnya sampai juga. setelah 2x ikut flash sale.... lazada 11-11 barang hilang oleh kurir Ninja.,positive,5
Good...,positive,5
"Barang bagus, pengiriman cepat, kurirnya ramah !jempol_ke_atas!",positive,5
"Sesuai dengan harga yang murah meriah, tapi kualitas nya kurang.",negative,3
"tv bagus langsung di coba ,gambar juga bening terima kasih lazada",positive,5
barangnya kurang bagus.. sering error,negative,1
Puas dengan barang yang dikirmkan,positive,5
"produk bagus, sesuai pesanan, berfungsi baik.. ada garansi produk",positive,5
"enggak sampai sebulan sudah rusak, mau refund enggak bisa alasan barang  enggak ada garansi padahal garansi satu tahun, pas ane bongkar hardisk  dalamnya samsung...!!! cuma caseing saja seagate dalamnya murahan, buat kalian jangan pernah beli dari sini lagi kalo enggak mau kecewa kayak ane...",negative,1
knapa enggak ada kartu garansi nya....,negative,3
"TV nya sudah datang alhamdulillah, amin.",negative,1
"kadang suara nya hilang hilang begitu,hilang pas moment seru gara gara hilang suaranya",negative,3
bagus,negative,1
baru di pakai 2 minggu sudah hang...,negative,1
mudah-2 an awet dan cepat sampai,positive,5
packing ok.kurir ok. baru 5 menit dipakai deh panas banget.,positive,4
"Barang diterima dengan baik, kualitasnya juga terlihat bagus!!! !jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!",positive,5
percuma mau mindahin file malah hilang filenya. ampas,negative,1
"keren. aku pesan kemarin, hari ini sampai. Fast respon, barang utuh, dan bagus. Thank you ❤",positive,4
"respon cepat,baru semalam..sekarang deh sampai",positive,5
lumayan bagus.. sesuai harga... biarpun telat beberapa hari pengiriman... terimakasih....,positive,5
"Bagus,cantik dan sesuai dengan selera",negative,3
saya kecewa beli memory card sandisk 8gb sampai rumah memory enggak bisa dipakai...buruk sekali anda,negative,1
bagua,positive,5
Kalau bayar ditempat bisa hari ini sampai tidak?  Lokasi saya di Bogor.. Saya baru pertama kali pakai lazada,negative,2
produk sesuai dengan deskripsi dan harganya,negative,3
keren abis.... thx sama-Laz,positive,5
"Jos gandos, packing rapi cuman kendalanya tidak pakai buble saja, bagaimana kalo ketindihan barang berat lainnya.",positive,4
"Kapasitas 32GB yang terbaca hanya 10,2GB dan itu pun tidak bisa digunakan, File RUSAK. Saya akan proses pengembalian barang!",negative,1
Barang yang datang rusak,negative,1
"barang bagus, sesuai deskripsi, pengiriman tepat waktu",positive,5
"Pengiriman lama, harus jne jabodetabek 2-3 hari ini 7 hari baru sampai, Lazada harus ikut standar pengirman seperti expedisi lain",negative,3
Produk mantab.,positive,5
"Bagus, Pengiriman cepat & aman, pesan rabu pagi kamis sore sudah sampai :) barang sesuai dengan yang diklankan, hasil test bisa dilihat di foto. Ada kartu garansi juga dalam masing-masing microSD nya",positive,5
sip pengirimna cepat,positive,5
"Barang sudah diterima tepat waktu, Packing rapi, tapi Remote Rusak ( tidak bisa dipakai )..,apa bisa ditukar ?",negative,2
"Flashdisknya bagus, semoga tahan lama.",positive,5
barang sampai dengan selamat mantap,positive,5
"terima kasih lazada barang nya sudah sampai dengan selamat dan kurir nya juga baik ramah,tapi belum di coba soal nya belum ada resiper nya!wajah_tersenyum_dengan_mata_bahagia!  mudah-mudah an saja bagus,,sukses terus lazada...o,ya tapi enggak bisa unggah poto soal nya aku di jakarta dan tivi di kirim ke kampung meminta di kirim ke WA lagi pada eror enggak bisa tapi di jamin puas deh walau aku enggak lihat poto nya",positive,5
sudah menunggu 2 mingguan ini kenapa pesanan saya belum sampai juga..?? Sangat kecewa dengan lazada,negative,1
"Produk tidak sesuai. bisa kasih tau caranya garansi bagaimana ? kran prosesornya sangat lemot sekali enggak bisa jlm muter"" terus.  mau retur dan ganti baru saja",negative,1
"yang satu enggak jalan,bagaimana bos,kan saya meminta yang bagus...!wajah_merenung!",negative,2
"barang sudah diterima, langsung dites karena banyak flashdisk palsu, terrnyata hasilnya bagus, terima kasih",negative,3
Cukup puas,positive,5
"Pesanan sudah diterima dalam kondisi baik, pengepakan rapi dan pengiriman sesuai estimasi. Namun yang sangat disayangkan adalah Flashdisk tidak dapat dipergunakan sesuai kapasitasnya, setelah diformat lebih dari 5 jam ternyata kapasitasnya jauh lebih kecil dari yang semestinya. (sekedar masukan). Terima kasih Lazada beserta seller dan kurirnya.",negative,1
Bagi yang kesulitan instal windows dan driver nya terutama toucpad pada asus e202s..  Bisa kunjungi ke  http://jalupat.blogspot.cowok.id/2017/03/cara-instal-windows-yang-freedos-dengan.html?sama=1 Kalau masih pusing kontak saya via blog. Dan akan di bantu by phone ... Fre alias gratis...  Saya hanya membantu...,negative,3
ram 8gb atau 4gb?,negative,2
barang oke banget original packing rapi sampai dengan aman harganya apalagi murah banget dpet potongan diskon lagi,positive,5
Terimakasih lazada barang sudah datang  dan bagus saya suka,positive,5
"Mau bertanya ? saya kemarin baru pesan tanggal 4 nov 17, barang sudah sampai 6 nov 17. tapi knapa pas dihidupin selama 3 jam lebih ,saya pegang bagian blakang tv agak panas ya .... Beda sama tv samsung dan panasonic led 32 saya ?",negative,2
"Jika terjadi rusak sebelum habis masa garansi, bagaimana di kembalikan?",negative,3
"Sesuai deskripsi, pengiriman sesuai estimasi. TV berfungsi baik.",positive,5
walau sampai nya agak telat...alhamdulillah barang oke,positive,5
"Kenapa saya dikirimkan kode voucer HOOQ 3 buah atas pembelian 3 unit TV Xiaomi, Namun kode Voucer HOOQnya TIDAK BERLAKU, saya sangat kecewa, dan 1 unit pembeliqn TV Xiaomi yang pertama sampai sekarang saya belum mendapatkan kode voucer HOOQ,, sangat mengecewakan, tidak usah mengiming-imingi pelanggan dengan kode Voucer berlangganan HOOQ kalo tidak bisa di berikan, cukup menjuql TVnya saja, itu saran dan masukan saya",negative,1
Kenapa flashdisk nya enggak mau terdeteksi di HP..?,negative,2
barang sesuai yang diharapkan,positive,4
Barang yang dikirim ternyata kau.... kecewa,negative,1
"barangnya mana bos, sudah hampir 1 bulang ditunggu enggak dtng, tolong kejelasannya. atau balikin duit saya.",negative,1
Dear seller pesanan sudah diterima.. bayar sabtu.. senin paket langsung diterima.. packing aman.. buble wrap... oke.deh..,positive,5
"BARANG BAGUS,, HANYA SAJA KABEL OTC ya TIDAK BISA SAYA PAKAI",positive,5
Pas saya pesan barang masih ada. Pas sampai eh barang diganti model lai yang harga nya lebih mura dari ini tanpa kompensasi apapun dan kabar sebelumnya ke saya.,negative,2
flashdisknya tidak bisa dipakai ya?bisa diretur tidak ya kak?????????,negative,1
pakingnya cuma bubke wrap.alhasih saat dinyalakan dan di saksikan oleh sih expedisi layar buram..dana pengembalian tolong di percepat..,negative,1
"Barangnya cepat banget, terus real pict banget",positive,5
Di pc terbaca normal tidak ada masalah. Tapi kenapa ketika di play di Tape mobil dan speaker aktif malah tidak terbaca. Aneh,negative,2
"Alhamdulillah !tangan_diangkat_dan_dirapatkan_bersama!!tangan_diangkat_dan_dirapatkan_bersama!!tangan_diangkat_dan_dirapatkan_bersama!, barang datang dengan selamat, sesuai pesana, pengirimannya pun cepat, TV nya mantul!oke!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!, ini pesana kedua saya, bagus!wajah_memeluk!,enggak pernah kecewa,  enggak ada yang cacat ,puas pokoknya mah, makasih seller, ninja, dan lasada!melipat_tangan!!wajah_memberikan_ciuman_jauh!!wajah_memberikan_ciuman_jauh!",positive,5
barang original pengiriman cepat recommended seller,positive,5
Barang yang diterima tidak sesuai dengan yang digambar.  - tepi layar yang diterima lebih tebal - penepatan logo samsung tidak sama - layar yang diterima lebih tebal Mohon agar Lazada membantu untuk menindak lanjuti,negative,1
"sesuai spesipikasi, mantap",negative,3
kabel nya rusak,negative,1
Paking Mantap (Paking kayu).. Barang Sesuai deskripsi.. Pengiriman sesuai estimasi.. Recomended seller..,positive,5
Barangnya bagus enggak kecewa sama sekali ...,positive,5
"Secara keseluruhan produk cukup memuaskan, namun disayangkan pengirimannya membutuhkan waktu sekitar 1 minggu, mungkin karena ada sesuatu dan lain hal, tapi mantap kok, terimakasih gan",positive,4
Terimakasih akan prosesnya dan produknya,positive,4
Barang oke.. Pengiriman cepat.. Awalnya ragu dengan packing bubble.. tapi TV nya normal.. Semua berfungsi dengan baik.. Mau tanya TV ini bisa untuk browsing enggak ya? atau cuman yutub saja? kalo bisa browsing bagaimana caranya?,positive,5
"Barang di pesan tanggal13 juli  Tgl14 barang sudah di kirim  Tanggal 26 barang sampai Memang sedikit lama,tapi saya maklum kok karena barang nya dari luar negeri Packing rapi Barang berfungsi dengan baik",positive,5
"Paket sampai barang ok. Tapi kurir tidak ramah dan berbicara ditelfon tidak baik(bentak), barang dikirim tidak sesuai alamat sehingga saya harus menjemputnya.",negative,3
"tanggal 17 agustus jam 8 malam pesan. tanggal 18 agustus jam 3 sore langsung datang. mantap. terima kasih lazada, seller, kurir",positive,5
mantap.... pokoknya... awal memang kurang yakin tapi setelah itu.. luar biasa.... enggak usah ragu kawan ayo order.   kurirnya baik kok yang kirim kerumah saya mah ....,positive,5
"Proses dan pengiriman lumayan cepat untuk ke semarang, pesan selasa................kamis pagi barang sudah sampai kerumah. minus di packing + dus harddisknya saja. mungkin itu saja yang perlu perbaikan. bulbnya kurang banyak :di , lumayan buat mainan",positive,5
Nyicil dengan cara mudah prosesnya susah enggak,negative,3
bagus,positive,4
pengiriman lumayan agak lama ..,negative,3
masih belum dipakai,negative,3
"KECEWA..., merk yang dipesan MITO.., yang datang/dikirim merk COOCA",negative,1
Janhan di beli,negative,1
tapi saya mau tanya di keterangan nya untuk windows 7.. memang buat windows 10 enggak bklan ke buka apa data nya,negative,3
"Siang datang di coba belum merhatiin,giliran malam eh ada garis hitam 2 di bawah mohon pencerahan dari cooca",negative,3
Barang yang dijual baru atau bekas? saya terima barang pesanan kondisinya ada cacatnya?! Dan saya mau ganti rugi atau tukar dengan barang yang layak untuk dijual!!,negative,1
"Barang sesuai harga,tetapi kok sudah ada filenya ya...",negative,3
Saya pesan 14 jangan COD dan barang tiba di Malang oleh Lex 18 jangan. Harga bersaing Packing rapi Fre pouch.go green bag smal Hanya saja..saya tidak menemukan kartu garansi atau stiker tanda untuk garansi HD Drive nya. Sesuai iklan..garansi 3 Tahun. Bismillah..semoga awet HDDnya dan lumayan cepat untuk pemindahan data2nya,negative,3
"pengiriman cepat sampai Untuk barangnya bagus sesuai deskripsi, pengiriman data cepat tetapi barangnya cepat panas padahal baru di pakai selama 5 menit saja",negative,3
"Barang sampai lebih cepat dari estimasi, produk sesuai deskripsi, RAM 12 (4+8) HD 1TB (sayangnya tidak dipartisi, tapi gapapa lah hehe), barang mulus packingan bagus, bonus tas juga",positive,5
"produknya bagus, masalahnya kurang satu enggak di kirim, pesanan dan pembayaran 2pc, tapi dalam kemasan isinya hanya ada satu barang, ditunggu barang yang satunya lagi, saya sudah coba hubungi sellernya, tapi katanya sudah cocok dengan laporan stok di gudang, malah di suruh menghubungi support partner dengan memberikan no nya yang sulit di hubungi, bagaimana ini solusinya...??, sekian lama belanja di lazzada baru kali ini mengalami hal seperti ini...",negative,1
