content,label
"Sungguh menyedihkan. Beli 7 pcs tapi barang pecah 3pcs ,sudah komplain garansi 2minggu enggak beres2",Negative
terima kasih kak barang ok,Positive
"Satu pcs dipakai 1 jam panas, satu lagi tidak bisa fast charging. Dibuang ke tong sampah langsung.",Negative
"order minggu sampainya rabu, lambat nya meminta ampun, di tanyakan baru info kalau overload orderan, itupun baru selasa dikirim, enggak ada konfirmasi awal kalau overload orderan. enggak tanggungjawab.",Negative
bareng sesuai pic.....kurir selalu yang terbaik sudah langganan????,Positive
aromanya bikin pusing dan mual,Negative
LENGKAP BAGUS PENGIRIMAN CEPAT DAN TEPAT TERPERCAYA NOMOR 1 SEINDONESIA,Positive
"jahitan rapi, ukuran dan warna sesuai dengan foto, recomended..",Positive
Produk Sesuai. Produk Berfungsi Dengan Baik.,Positive
"enggak sesuai pesan adult dikirim kitten, kaleng pada penyok..diretur mahalan ongkirnya",Negative
"chat enggak di baca padahal online, salah pengiriman tapi enggak ada tanggung jawab sama sekali. kakak mau aku doain bangkrut enggak tokonya? lain kali jangan kayak begitu lah enggak BERKAH NANTI REJEKINYA!",Negative
mantab pakcing super rapi dan aman...jos lah om...????????,Positive
"Terima Kasih bos, Mantapps.. semoga Lancar n Berkah Rezekinya..Smngt bos ??????",Positive
"Mantap barang cepeat sampai barang bagus penjual nya fast respons banget, packingan oke banget aman sampai di tempat.. barangnya keren banget",Positive
Rugi sudah bayar instant delivery yang mahal tapi ternyata order tidak dicek dan tidak lengkap. Pesanan yang seharusnya praktis dan cepat tuntas menjadi bertele-tele karena harus kirim ulang. Sangat kecewa. Sia-sia belanja mahal disini.,Negative
bagus sesuai deskripsi,Positive
"Puas Banget ?????????? Barang sesuai harapan, kualitas bahan bagus dan Kokoh..Response penjual sangat baik (cepat) ..Terima kasih banyak Gan????????????Sukses selalu ya..",Positive
enggak dpat tefal seperti info..dan enggak ada konfirmasi terkait hal ini..sudah beli beberp kali sesuai tapi kali ini sama sekali tidak sesuai..mending official store ecommerce lain..buruk sangat buruk,Negative
"Yeay paketan sudah sampai lama, tapi baru sempat review, semoga dipakenya nyaman dan enak, karena belum sempat dibuka",Positive
"pelayanan ramah, gratis design, pokoknya rekomendasi banget bikin cap disini",Positive
"Jeruknya sudah busuk dikirim yang enggak busuk, enggak ada lagi airnya Pilus keras",Negative
mintanya bolt kok malah di kasih oricat sih??????,Negative
"pengiriman cepat, adminnya responsif, buku kualitas bagus banget.",Positive
"lampu nya mengecewakan, tidak nyala semua",Negative
"Produk sangat bagus untuk lantai marmer, dan parket. Lantai langsung bersih dan kinclong. Penggunaan juga hemat.",Positive
Ukuran mur di kepala gorillanya enggak sesuai dengan ukuran mur untuk holder handpone begitu juga dengan kamera saya. sangat mengecewakan. jadi sama sekali tak bisa digunakan. Tolong kasih solusi dong,Negative
sesuai pesanan mantap,Positive
Sudah pakai rutin 1 bulan enggak ada hasil. Payah,Negative
Parah ini toko enggak ada tanggung jawab nya,Negative
Jelek banget!!!!,Negative
"bertanya apapun selalu di jawab dengan lengkap dan sabar, barang cepat sampai, packing rapi... terima kasih untuk admin nya ????",Positive
Seller ramah dan fast response. Packaging rapi dan kualitas kaos ok ?? bakal beli lagi ??,Positive
"Bahan tebal. Barang Sesuai Deskripsi, pengiriman cepat",Positive
"kain jarik nya tipiiis banget... kalo untuk acara resmi lebih baik cari yang lain saja, ada harga memang ada kwalitas",Negative
"Beli dua, yang satu jelek eror sama analog enggak bisa balik lagi, kecewa saya",Negative
bahannya enak bagus dan nyaman,Positive
barang tidak sesuai dengan jumlah pesanan,Negative
"jelek banget, enggak bisa di pakai ini mah maskernya berbulu, bisa dilihat foto tersebut",Negative
"kainnya tebal, murah dan manfaat untuk menutup latar belakang ketika zoom meeting. pengiriman juga cepat. terima kasih",Positive
Harga termurah kualitas dan layanan teratas!! Recommended product from recommended seller!!,Positive
Order yang ke 3 kurang memuaskan..panjangnya beda sama pertama pesan padahal ukurannya L juga,Negative
barangnya kurang sesuai dengan permintaan. sudah saya setujui berubah jumlah dan ukuran tapi ternyata dikirim ada yang dirubah lagi tanpa persetujuan,Negative
"terima kasih paket sudah diterima dengan baik, terima kasih juga diberi voucer,",Positive
selalu langganan disini. ngmpulin recehan menjadi emas.,Positive
"Sepatunya cukup bagus, namun ketika sampai ternyata sepatunya agak mletot dan terlalu berat untuk ukuran sepatu lari. tapi harganya sudah sesuai.",Positive
waah keren n' mantap barangnya..pengiriman cepat banget cuma 1 hari sudah sampai..thanks gan,Positive
"Produk sesuai deskripsi. pemasangan mudah, kualitas gambar bagus pakai aplikasi V380 pro",Positive
jam digital Unik ini lebih ke fungsi alaram yang lengkap.. sayang tidak ada fungsi penunjuk tanggal.bulan dan tahun. petunjuk di deskripsi sangat membantu permudah mengenal fungsi2 jam alarm ini.. respon penjual dan pengiriman cepat.. thanks..,Positive
"kiri pembelian ke 2 ( saya beli 150pcs). yang kanan pembelian pertama. warna dan kualitas berbeda. pembelin ke 2 bahan tipis, warna tidak secerah pembelian pertama",Negative
Fast respon Recommended seller,Positive
"lumayan bagus ,isi banyak dan bahanny karet lentur banget ,pas banget di tangan",Positive
"setelah 3 hari pakai, gamepad bagian kanannya mati ketika direnggangkan, kecewa seller berbelit-belit.",Negative
pesanan tidak lengkap lebih dari 40 pcs tidak dikirim,Negative
"Bukunya penyok diujung atas, kebuka dikit plastiknya pas sampai",Negative
bagus sekali kualitas sisirnya!!! tombolnya mudah dipencet sehingga bulu gampang lepas. kucing saya juga suka banget tiap disisir sampai merem melek,Positive
Pengiriman cepat. Pesanan sesuai. enggak ada cacat. Packing aman ????,Positive
Saya pesan ukuran XL. Tapi yang datang kuruan sama. enggak bisa pakai. Returnya bagaimana?,Negative
"Bagus banget, hasilnya matte dan enggak kering di bibir, di kulit gelap juga cocok. Dan tadi dicoba pakai masker enggak menjiplak lipstiknya. Cuma sayang warnya merahnya kurang nyala dibanding lipcream matte yang 005 impulse, tapi overal oke kok. Kalo memakai over keluarkan warna baru lagi yang merahnya lebih nyala bakal order.",Positive
seller jelek enggak recommended mending enggak usah belanja disini,Negative
hancur deh PELAYANANNYA. enggak usah KESINI deh KALO enggak MAU KAPOK,Negative
"barangnya sudah sampai, tidak ada yang rusak atau robek, barangnya original, real pick, packingnya bagus, pengiriman sangat cepat kurir ramah, pokoknya amanah deh kalo mau belanja di toko joyko official store... ????",Positive
"Sangat mengecewakan, barang yang dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 kali ongkos kirim....SANGAT MENGECEWAKAN",Negative
anti lengketnya ok hanya saja woknya sangat ringan kalo masak yang sedikit pancinya bergeser2 harus dipegang terus dan yang pulang buat kecewa lapisan bawah wok langsung terkelupas padahal wokny hanya bergeser sedikit karena saya selalu masak selalu sambil memegang woknya. semoga anti lengketnya juga awet.,Negative
"mantap, sesuai pesanan, pengantaran cepatProduk sesuai deskripsi??.",Positive
"Bagus, kencang, sayangnya ada yang patah 1.",Positive
"Setelah bayar langsung dikasih akses, proses cepat, kelengkapan sesuai, admin membantu sekali dalam tanya jawab. Terima kasih.",Positive
"First time beli, enggak pakai ragu,... pokoknya worth itu banget,",Positive
cepat sampainya bagus bukunya,Positive
ukurannya tidak sesuai..pesan 5x7 dikirim 4x6,Negative
"Sesuai foto, sampainya lebih cepat dari yang dijadwalkan",Positive
"Agak kecewa, pesan biru atau hitam datang yang warna merah",Negative
"Pegawai nya kurang fokus nih , pengiriman kurang satu bukunya , kirim lagi dengn nama yang lain lagi",Negative
Admin super responsif.cartridge berfungsi dengan baik.sayang banget cuma bisa mengasih 5 bintang,Positive
"Produk nya OK..kaca bersih, karet nya OK.. Kain pembersih nya OK juga Bersihin kaca walopun di awal sudah dipasang",Positive
tidak sesuai ekspektasi saya......bahan tipis...cuma modelnya yang bagus,Negative
Gampang dipakai. Nyaman di punggung.,Positive
beli dua beda warna xxl datang beda ukuran.. warna hitam ukuran L dimasuki ke xxl.. parah.. itu sih bukan toleransi ukuran lagi kalo beda segitu..,Negative
pesanan diproses sangat lama,Negative
mending jangan di beli habisin duit lagi lengket sama sekali,Negative
mantap pastelnya. ini pemesanan untuk yang kesekian kalinya. selalu langganan n puas sama rasanya.. penjualnya juga ramah banget.. rekomend pokoknya,Positive
"enggak bisa charging sama sekali. boro-boro fast charging. kecewa. sudah pakai kepala charger semia enggak bisa charging, colok ke laptop yang enggak koneksi atau charging",Negative
Harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia. Kok bisa harganya lebih mahal ya? Di struk beda jauh harganya,Negative
"pengiriman cepat banget, packing aman, walo dapat flash sale tapi expired masih lama ????",Positive
"deh ke2 kali nya beli disini selalu puas ??packing rapi, pengiriman cepat juga, respon penjual cepat,memang enggak dapt fre apapun enggak apa apa yang penting harganya murah dari tempat lain????",Positive
bahannya terlalu tipis,Negative
barang tidak berfungsi/tidak bisa jalan.,Negative
Dengan harga segini barang yang didapat cukup memuaskan.,Positive
Ban jadi hitam kembali! Mantap.,Positive
"Charging awal dkrim tapi indikator enggak nyala, dgnti charging baru, tapi seluruh ongkir dibebankan ke konsumen...",Negative
"Barang tidak di kirim sampai sekarang, respon penjual payah dan mengecewakan, bikin kapok, kalau barang enggak ada tolong uang ku di kembalikan",Negative
Kualitas bahan bagus ??. Nyaman dipakai ?. Jahitannya rapi. Ukuran sesuai. Warnanya cantik ??. Bahannya lembut. Bahannya adem. Tidak menerawang. Bahan menyerap keringat.,Positive
Bagus banget,Positive
Kereeeeen. Mantab,Positive
"pesanan sebelumnya barang diterima keadaan baik, tapi pesanan sekarang kemasan sudah robek dan bolong.",Negative
barangnya bagus banget kak tahan lama juga,Positive
"Nyaman banget dipakai, Kualitas bahan bagus ????????",Positive
"pelayanan cepat, langganan di toko ini.",Positive
"packing oke banget, enggak asal plastik doang tapi ada buble + dus cokpat , kasetnya oke tapi sayang enggak ada kertas manual nya",Positive
safely landed on the next day! masa expired pembalut masih lama di 2024. thank you sok much ??,Positive
"Pengiriman cepat, packing aman.Produk disukai enak dan melengkapi asupan nutrisi yang diperlukan untuk pertumbuhan dan menjaga kesehatan.",Positive
"Barang lusuh seperti barang bekas, terdapat cacat pada bodi, serta segel original tidak ada, padahal beli pada agen online resminya. Kecewa juga",Negative
mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ??% mantap. cahaya nya juga terang banget. top markotop,Positive
Respon penjualnya top. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Penjualnya ramah banget.,Positive
sedikit masukan kalau untuk buble warp agar bagian dalam juga di bungkus jika ada pemesanan bareng yang dibungkus bersamaan dengan lampun yang mudah pecah. terima kasih????,Negative
"bagi teman mending enggak usah beli drone disini, drone yang saya pakai baru dipakai 1 hari terbangnya sudah miring, pas take of malah jungkir balik sendiri, baling-baling kadang mati kadang hidup, chat ke penjual cuma diread dan enggak direspon, kalo ada bintang 0 mah sudah tak kasih bintang 0 nih toko. enggak niat jualan.",Negative
"kecewa sekali tidak sesuai descripsi, ukuran 90 yard, bohong banget, sangat tipis sekali.",Negative
"sudah pembelian berulang2, lumpianya enak, packingnya bagus, penjual responsif dan pengiriman cepat.",Positive
"percuma tambah packing kalo kardus susu tetap penyok.. cara kemas tuh jangan ngepres sama kardusnya, biar ketika kardus ketekan, kemasan susunya tidak rusak langsung...",Negative
Desainnya mewah. Warnanya cantik ??. Ukuran sesuai. Nyaman dipakai ?. Produk sesuai dengan foto. Produk original. Packaging aman.,Positive
"Kameranya berfungsi, untuk kualitas gambar tentunya sesuai harga ya, seperti kamera anak sejenis. Sayangnya kabelnya kotor sekali, seperti bekas, sudah coba dibersihkan juga tidak bisa.",Positive
saya menyesal pakai yang same day.. rugi dikirimnya lama,Negative
"Suara noise seperti saat sedang mencari saluran radio dan agak meletup2 sangat mengganggu, padahal sedang berada pada mode bluetooth untuk mendengarkan musik. Bikin sakit telinga.",Negative
"Lemah tidak kuat berdiri,apalagi untuk posisi menunduk sedikit saja sudah mau jatuh,tidak kuat menahan berat hp",Negative
Kesekian kali beli disini mantap,Positive
"sedikit kecewa pesanan pembayaran nya 2 tapi di kirim 1 saja ,seharusnya owner harus lebih teliti biarpun saya meminta biru tetapi pembayaran. nya 2 Intem dikirm saja 2 hitamnya dan meminta resi saya sudah terlanjur di buang resi kecil ya.",Negative
"Salah kirim barang, yang dikirim item harga jauh lebih murah (Smart Breaker).Transaksi sudah terlanjur diselesaikan, karena sudah beli beberapa kali dan biasa tidak ada masalah.",Negative
Mengecewakan.. 1 battery tidak berfungsi.,Negative
Bagus banget ??,Positive
"lembut banget, bagus, pegannya juga nyaman. bobotnya sedang enggak berat juga enggak yang ringan2 banget",Positive
.mas yang filter ini kok saya enga terima. yang lain itu ada cuman yang ini yang enga ada. Bagaimana,Negative
"Packing rapi, cepat dan produk sesuai deskripsi. Recommended seller ??",Positive
barang tidak dibungkus bubble .. sampai rumah pecah deh???? bertanya sama penjual katanya tidak bisa claim.. walaupun ada video unboxing ???? enggak papa itung2 sedekah saja ke tokonya.. tapi kwalitas tripotnya bagus dan kokoh..,Negative
"Saat baca komposisi deskripsi Minuman rasa mangga rada curiga. Tapi karena terjual banyak, tetap beli. secara harganya mahal, Aku pikir ful mangga. ternyata artificial mangga. Manis buatan banget. enggak sehat.",Negative
Kecewa berat. Kardus rusak padahal untuk kado,Negative
bagus banget sumpah...harga juga murah banget,Positive
"sangat tidak recomanded, Harga promo tapi masih tetap mahal dari toko sebelah bahkan lapak online lain nya. Official store mempermainkan harga ??, mau monopoli tokopedia ??",Negative
sangat kecewa sekali,Negative
"Kuasnya kurang bagus, terlalu tebal.",Negative
"warna tidak sesuai dengan keinginan, padahal sudah dichat",Negative
"Coklat nya sampai dengan selamat tidak leleh, packing aman, pengiriman cepat, harga murah. Thank you",Positive
barang bagus dan layanan bagus,Positive
"Maaf ya, untuk produk yang ini saya kasih bintang 1 karena begitu semprotan pertama sprayer nya langsung tidak bisa dipakai.. Sudah coba diperbaiki ya tetap tidak bisa.. Seperti nya kahf perlu ganti supplier botol deh..",Negative
ukuran karet sesuai . Mantul...?? dan waktu pengiriman lebih cepat dari jadwalnya... mantap deh... is the best..??,Positive
"Paketnya sudah dibubble wrap tapi tetap saja penyok, syukur dalemnya enggak apa-apa. Berfungsi dengan baik, tapi entah enggak disemprot aernya rembes ke lantai. untuk Qualitynya oke saja sesuai harga lah.",Positive
"Barang datang dengan kondisi baik, pengiriman sesuai estimasi, dan seller fast respon. Terima kasih ????",Positive
